food_id,food_name,region,category,calories_per_100g,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,meal_type,is_high_protein,is_low_carb,is_vegan,allergens,source
1179,Veg Pulao (air-fried),North,Veg,165,3.5,30.7,3.6,1.4,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1180,Fish Tikka (shallow-fried),North,Non-Veg,169,24.2,3.3,7.5,0.4,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1181,Momos (chicken) (shallow-fried),East,Non-Veg,196,11.9,25.6,6.4,1.7,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1182,Chicken Fried Rice (baked),East,Non-Veg,231,11.8,34.9,6.2,0.8,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1183,Egg Dosa (steamed),South,Egg,186,8.1,22.6,7.2,0.7,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1184,Gatte Ki Sabzi (stir-fried),West,Veg,202,7.8,25.2,9.6,2.7,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1185,Mutton Keema (grilled),North,Non-Veg,236,21.4,3.8,17.0,1.0,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1186,Fish Tikka (shallow-fried),North,Non-Veg,177,24.8,3.4,7.9,0.3,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1187,Aloo Paratha (stir-fried),North,Veg,300,6.9,43.8,11.6,2.9,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1188,Prawn Biryani (stir-fried),South,Non-Veg,257,14.5,31.7,9.1,0.6,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1189,Ker Sangri (steamed),West,Veg,98,3.5,14.3,3.1,4.5,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1190,Gatte Ki Sabzi (stir-fried),West,Veg,204,7.9,25.4,9.7,2.7,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1191,Palak Dal (steamed),North,Veg,105,7.3,15.4,2.4,2.7,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1192,Laal Maas (stir-fried),West,Non-Veg,291,24.5,4.6,20.8,1.1,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1193,Palak Dal (steamed),North,Veg,111,7.5,16.1,2.5,3.0,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1194,Chicken Shawarma (air-fried),North,Non-Veg,286,19.9,24.7,11.8,1.5,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1195,Vegetable Biryani (air-fried),North,Veg,194,4.6,33.3,5.8,2.1,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1196,Prawn Biryani (baked),South,Non-Veg,245,14.1,30.5,8.7,1.0,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1197,Egg Fried Rice (stir-fried),East,Egg,227,8.1,35.9,6.7,1.2,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1198,Kadala Curry (grilled),South,Veg,167,8.7,24.9,3.7,5.8,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1199,Chicken Fried Rice (air-fried),East,Non-Veg,223,11.6,34.0,6.1,0.8,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1200,Egg Fried Rice (grilled),East,Egg,230,8.2,36.2,6.8,0.9,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1201,Vegetable Biryani (baked),North,Veg,198,4.7,33.9,5.9,2.2,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1202,Aloo Sabzi (steamed),North,Veg,94,1.9,17.1,3.3,2.1,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1203,Chicken Fried Rice (grilled),East,Non-Veg,245,12.1,36.5,6.6,0.9,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1204,Gatte Ki Sabzi (baked),West,Veg,217,8.1,26.7,10.3,2.6,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1205,Gatte Ki Sabzi (baked),West,Veg,223,8.2,27.3,10.6,2.6,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1206,Kadala Curry (air-fried),South,Veg,161,8.5,24.1,3.5,5.7,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1207,Dal Baati (grilled),West,Veg,363,9.8,56.0,13.4,4.9,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1208,Laal Maas (air-fried),West,Non-Veg,265,23.3,4.3,18.9,0.7,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1209,Matar Paneer (steamed),North,Veg,192,9.9,13.8,12.8,2.6,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1210,Egg Dosa (grilled),South,Egg,181,8.0,22.1,7.0,0.5,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1211,Prawn Biryani (steamed),South,Non-Veg,254,14.4,31.4,9.0,0.8,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1212,Palak Dal (baked),North,Veg,112,7.6,16.3,2.6,3.3,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1213,Fish Tikka (grilled),North,Non-Veg,175,24.7,3.4,7.8,0.7,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1214,Dal Baati (steamed),West,Veg,354,9.7,54.8,13.0,5.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1215,Momos (chicken) (air-fried),East,Non-Veg,214,12.4,27.5,7.0,1.2,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1216,Thukpa (baked),East,Non-Veg,150,8.4,21.5,3.4,2.2,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
1217,Laal Maas (steamed),West,Non-Veg,291,24.5,4.6,20.8,0.8,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1218,Egg Dosa (air-fried),South,Egg,190,8.2,23.0,7.4,0.7,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1219,Ker Sangri (grilled),West,Veg,93,3.5,13.7,2.9,4.8,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1220,Palak Dal (air-fried),North,Veg,111,7.5,16.1,2.5,2.9,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1221,Palak Dal (air-fried),North,Veg,110,7.5,16.0,2.5,3.1,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1222,Egg Fried Rice (air-fried),East,Egg,212,7.9,34.0,6.3,0.7,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1223,Prawn Biryani (air-fried),South,Non-Veg,248,14.2,30.8,8.8,1.0,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1224,Egg Fried Rice (grilled),East,Egg,236,8.3,37.1,7.0,0.7,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1225,Veg Pulao (air-fried),North,Veg,151,3.4,28.7,3.3,1.2,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1226,Prawn Biryani (air-fried),South,Non-Veg,242,14.1,30.2,8.6,0.6,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1227,Prawn Biryani (shallow-fried),South,Non-Veg,239,14.0,29.9,8.5,0.6,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1228,Gatte Ki Sabzi (baked),West,Veg,199,7.8,25.0,9.5,2.7,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1229,Gatte Ki Sabzi (grilled),West,Veg,225,8.3,27.5,10.7,2.5,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1230,Prawn Biryani (shallow-fried),South,Non-Veg,252,14.4,31.2,8.9,0.9,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1231,Thukpa (steamed),East,Non-Veg,163,8.7,22.9,3.7,2.2,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
1232,Egg Dosa (steamed),South,Egg,188,8.2,22.8,7.3,0.5,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1233,Matar Paneer (shallow-fried),North,Veg,188,9.8,13.6,12.5,2.6,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1234,Dal Baati (air-fried),West,Veg,373,9.9,57.1,13.7,4.8,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1235,Chicken Shawarma (grilled),North,Non-Veg,276,19.5,24.1,11.4,1.7,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1236,Momos (veg) (steamed),East,Veg,179,5.5,27.9,5.5,2.1,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1237,Veg Pulao (baked),North,Veg,148,3.4,28.2,3.2,1.7,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1238,Palak Dal (stir-fried),North,Veg,104,7.3,15.3,2.4,2.8,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1239,Laal Maas (grilled),West,Non-Veg,276,23.8,4.4,19.7,1.1,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1240,Chicken Fried Rice (stir-fried),East,Non-Veg,241,12.0,36.2,6.5,0.9,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1241,Vegetable Biryani (steamed),North,Veg,173,4.4,30.4,5.2,1.8,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1242,Aloo Paratha (stir-fried),North,Veg,310,7.0,45.0,12.0,2.9,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1243,Dal Baati (steamed),West,Veg,406,10.3,61.2,15.0,5.1,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
1244,Gatte Ki Sabzi (shallow-fried),West,Veg,203,7.9,25.3,9.7,2.6,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1245,Paneer Bhurji (stir-fried),North,Veg,245,13.9,4.9,19.6,1.1,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
1246,Veg Pulao (air-fried),North,Veg,155,3.4,29.3,3.4,1.5,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1247,Egg Dosa (baked),South,Egg,189,8.2,22.9,7.3,0.5,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1248,Egg Dosa (baked),South,Egg,187,8.2,22.7,7.3,0.6,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1249,Laal Maas (grilled),West,Non-Veg,277,23.9,4.5,19.8,0.7,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1250,Momos (veg) (grilled),East,Veg,186,5.6,28.7,5.7,1.9,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1251,Chicken Shawarma (baked),North,Non-Veg,297,20.2,25.5,12.3,1.6,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1252,Momos (veg) (grilled),East,Veg,168,5.3,26.5,5.1,2.2,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1253,Laal Maas (shallow-fried),West,Non-Veg,261,23.2,4.3,18.7,0.7,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1254,Momos (veg) (steamed),East,Veg,180,5.5,28.0,5.5,2.2,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1255,Veg Pulao (air-fried),North,Veg,151,3.4,28.7,3.3,1.4,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1256,Laal Maas (shallow-fried),West,Non-Veg,279,24.0,4.5,19.9,1.2,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1257,Ker Sangri (shallow-fried),West,Veg,100,3.6,14.6,3.1,4.5,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1258,Prawn Biryani (grilled),South,Non-Veg,226,13.6,28.6,8.0,0.5,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1259,Aloo Paratha (steamed),North,Veg,323,7.2,46.5,12.5,3.2,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1260,Ker Sangri (air-fried),West,Veg,100,3.6,14.6,3.2,4.8,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1261,Momos (chicken) (air-fried),East,Non-Veg,184,11.5,24.3,6.0,1.3,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1262,Paneer Bhurji (steamed),North,Veg,235,13.6,4.8,18.8,1.1,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
1263,Vegetable Biryani (baked),North,Veg,180,4.4,31.3,5.4,2.2,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1264,Paneer Bhurji (shallow-fried),North,Veg,250,14.0,5.0,20.0,0.8,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
1265,Kadala Curry (grilled),South,Veg,162,8.5,24.2,3.5,6.2,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1266,Kadala Curry (stir-fried),South,Veg,163,8.6,24.4,3.6,6.1,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1267,Mutton Keema (baked),North,Non-Veg,231,21.2,3.8,16.6,0.7,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1268,Prawn Biryani (stir-fried),South,Non-Veg,235,13.9,29.5,8.3,0.7,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1269,Egg Dosa (stir-fried),South,Egg,176,7.9,21.6,6.9,0.7,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1270,Momos (chicken) (grilled),East,Non-Veg,195,11.9,25.5,6.4,1.3,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1271,Egg Dosa (stir-fried),South,Egg,190,8.2,23.0,7.4,0.6,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1272,Vegetable Biryani (baked),North,Veg,183,4.5,31.8,5.4,2.1,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1273,Prawn Biryani (steamed),South,Non-Veg,221,13.5,28.1,7.8,0.5,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1274,Aloo Sabzi (stir-fried),North,Veg,103,2.0,18.4,3.6,1.9,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1275,Aloo Paratha (stir-fried),North,Veg,304,6.9,44.3,11.8,3.1,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1276,Egg Dosa (air-fried),South,Egg,190,8.2,23.0,7.4,0.8,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1277,Fish Tikka (baked),North,Non-Veg,186,25.4,3.6,8.3,0.6,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1278,Matar Paneer (steamed),North,Veg,209,10.4,14.8,13.9,2.4,38,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
1279,Kadala Curry (stir-fried),South,Veg,153,8.3,23.2,3.3,5.8,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1280,Momos (chicken) (air-fried),East,Non-Veg,211,12.3,27.2,6.9,1.5,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1281,Aloo Sabzi (air-fried),North,Veg,93,1.9,16.9,3.2,1.9,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1282,Kadala Curry (grilled),South,Veg,160,8.5,24.0,3.5,6.2,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1283,Dal Baati (air-fried),West,Veg,355,9.7,55.0,13.1,5.1,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1284,Egg Dosa (grilled),South,Egg,189,8.2,22.9,7.4,0.8,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1285,Kadala Curry (shallow-fried),South,Veg,150,8.2,22.8,3.3,6.1,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1286,Thukpa (steamed),East,Non-Veg,148,8.3,21.2,3.3,2.2,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
1287,Gatte Ki Sabzi (shallow-fried),West,Veg,204,7.9,25.4,9.7,2.8,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1288,Ker Sangri (baked),West,Veg,102,3.6,14.8,3.2,4.6,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1289,Egg Fried Rice (shallow-fried),East,Egg,234,8.3,36.8,6.9,0.7,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1290,Ker Sangri (baked),West,Veg,94,3.5,13.9,3.0,4.4,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1291,Egg Fried Rice (shallow-fried),East,Egg,203,7.7,32.8,6.0,1.2,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1292,Aloo Paratha (shallow-fried),North,Veg,302,6.9,44.0,11.7,2.9,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1293,Vegetable Biryani (shallow-fried),North,Veg,173,4.4,30.4,5.2,1.8,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1294,Ker Sangri (steamed),West,Veg,97,3.5,14.2,3.0,4.3,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1295,Dal Baati (stir-fried),West,Veg,380,10.0,58.1,14.0,5.1,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
1296,Dal Baati (steamed),West,Veg,401,10.3,60.6,14.8,4.7,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
1297,Ker Sangri (air-fried),West,Veg,96,3.5,14.1,3.0,4.2,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1298,Fish Tikka (baked),North,Non-Veg,193,25.9,3.7,8.6,0.4,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1299,Laal Maas (steamed),West,Non-Veg,278,23.9,4.5,19.8,1.1,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1300,Aloo Sabzi (shallow-fried),North,Veg,102,2.0,18.3,3.6,1.9,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1301,Chicken Fried Rice (stir-fried),East,Non-Veg,245,12.1,36.6,6.6,1.0,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1302,Gatte Ki Sabzi (steamed),West,Veg,197,7.7,24.7,9.4,2.4,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1303,Dal Baati (grilled),West,Veg,352,9.6,54.5,13.0,4.9,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1304,Egg Dosa (steamed),South,Egg,173,7.9,21.4,6.7,0.3,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1305,Vegetable Biryani (grilled),North,Veg,178,4.4,31.1,5.3,1.7,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1306,Thukpa (steamed),East,Non-Veg,151,8.4,21.5,3.4,2.2,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
1307,Laal Maas (baked),West,Non-Veg,301,24.9,4.8,21.5,1.1,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1308,Chicken Fried Rice (stir-fried),East,Non-Veg,245,12.1,36.6,6.6,0.8,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1309,Aloo Sabzi (shallow-fried),North,Veg,93,1.9,17.0,3.3,1.8,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1310,Matar Paneer (baked),North,Veg,192,9.9,13.9,12.8,2.2,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1311,Momos (chicken) (grilled),East,Non-Veg,196,11.9,25.6,6.4,1.5,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1312,Egg Dosa (air-fried),South,Egg,167,7.7,20.8,6.5,0.6,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1313,Prawn Biryani (steamed),South,Non-Veg,239,14.0,29.9,8.5,1.1,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1314,Gatte Ki Sabzi (air-fried),West,Veg,199,7.8,24.9,9.5,2.3,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1315,Egg Dosa (shallow-fried),South,Egg,175,7.9,21.5,6.8,0.3,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1316,Laal Maas (shallow-fried),West,Non-Veg,264,23.3,4.3,18.9,1.2,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1317,Fish Tikka (grilled),North,Non-Veg,188,25.6,3.6,8.4,0.3,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1318,Laal Maas (baked),West,Non-Veg,271,23.6,4.4,19.4,1.0,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1319,Thukpa (stir-fried),East,Non-Veg,154,8.5,21.9,3.5,2.0,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
1320,Gatte Ki Sabzi (steamed),West,Veg,224,8.3,27.4,10.7,2.7,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1321,Matar Paneer (grilled),North,Veg,192,9.9,13.8,12.8,2.6,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1322,Thukpa (air-fried),East,Non-Veg,154,8.5,21.9,3.5,1.7,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
1323,Laal Maas (steamed),West,Non-Veg,299,24.8,4.7,21.4,0.9,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1324,Chicken Shawarma (air-fried),North,Non-Veg,292,20.1,25.2,12.1,1.6,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1325,Paneer Bhurji (shallow-fried),North,Veg,250,14.0,5.0,20.0,0.9,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
1326,Aloo Sabzi (shallow-fried),North,Veg,102,2.0,18.2,3.6,2.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1327,Aloo Paratha (grilled),North,Veg,311,7.0,45.1,12.0,3.2,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1328,Chicken Shawarma (baked),North,Non-Veg,298,20.3,25.5,12.3,1.3,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1329,Momos (veg) (grilled),East,Veg,168,5.3,26.5,5.1,2.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1330,Egg Dosa (air-fried),South,Egg,192,8.3,23.2,7.5,0.6,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1331,Palak Dal (grilled),North,Veg,106,7.4,15.5,2.4,2.9,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1332,Momos (chicken) (stir-fried),East,Non-Veg,191,11.7,25.1,6.2,1.4,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1333,Vegetable Biryani (air-fried),North,Veg,181,4.4,31.4,5.4,1.9,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1334,Kadala Curry (shallow-fried),South,Veg,148,8.2,22.6,3.2,6.3,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1335,Prawn Biryani (air-fried),South,Non-Veg,249,14.3,30.9,8.8,0.7,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1336,Fish Tikka (steamed),North,Non-Veg,176,24.7,3.4,7.8,0.6,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1337,Chicken Fried Rice (shallow-fried),East,Non-Veg,244,12.1,36.4,6.6,1.0,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1338,Prawn Biryani (air-fried),South,Non-Veg,223,13.5,28.3,7.9,0.9,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1339,Kadala Curry (grilled),South,Veg,162,8.6,24.3,3.5,6.2,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1340,Paneer Bhurji (shallow-fried),North,Veg,255,14.2,5.1,20.4,1.2,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
1341,Laal Maas (shallow-fried),West,Non-Veg,267,23.4,4.3,19.1,0.9,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1342,Momos (veg) (grilled),East,Veg,194,5.7,29.7,5.9,1.9,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1343,Momos (chicken) (air-fried),East,Non-Veg,212,12.4,27.2,6.9,1.7,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1344,Thukpa (stir-fried),East,Non-Veg,143,8.2,20.6,3.2,2.3,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
1345,Egg Fried Rice (baked),East,Egg,213,7.9,34.1,6.3,0.9,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1346,Egg Dosa (grilled),South,Egg,191,8.2,23.0,7.4,0.2,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
1347,Gatte Ki Sabzi (shallow-fried),West,Veg,197,7.7,24.7,9.4,2.8,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1348,Ker Sangri (air-fried),West,Veg,101,3.6,14.7,3.2,4.2,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1349,Prawn Biryani (grilled),South,Non-Veg,255,14.4,31.5,9.0,0.5,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1350,Aloo Sabzi (stir-fried),North,Veg,98,2.0,17.6,3.4,2.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1351,Chicken Fried Rice (grilled),East,Non-Veg,224,11.6,34.1,6.1,0.8,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1352,Prawn Biryani (shallow-fried),South,Non-Veg,253,14.4,31.3,8.9,1.0,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
1353,Mutton Keema (shallow-fried),North,Non-Veg,248,21.9,4.0,17.9,0.8,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
1354,Palak Dal (stir-fried),North,Veg,109,7.5,15.9,2.5,2.8,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
1355,Prawn Biryani (baked),South,Non-Veg,221,13.4,28.1,7.8,0.6,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
